barrier_id,internal_name,watercourse_name,road_name,structure_type,structure_owner,private_owner_details,structure_list_status,assessment_type_completed,reason_for_exclusion,method_of_exclusion,partial_passability,partial_passability_notes,upstream_habitat_quality,constructability,estimated_cost_$,priority,type_of_rehabilitation,rehabilitated_by,rehabilitated_date,estimated_rehabilitation_cost_$,actual_project_cost_$,next_steps,timeline_for_next_steps,lead_for_next_steps,others_involved_in_next_steps,reason,notes,supporting_links,aggregated_crossings_id,modelled_crossing_id,crossing_source,crossing_feature_type,pscis_status,crossing_type_code,crossing_subtype_code,barrier_status,pscis_road_name,pscis_stream_name,pscis_assessment_comment,pscis_assessment_date,transport_line_structured_name_1,rail_track_name,dam_name,dam_height,dam_owner,dam_use,dam_operating_status,utm_zone,utm_easting,utm_northing,blue_line_key,downstream_route_measure,wscode,localcode,watershed_group_code,gnis_stream_name,barriers_anthropogenic_dnstr,barriers_anthropogenic_dnstr_count,barriers_anthropogenic_habitat_wcrp_upstr,barriers_anthropogenic_habitat_wcrp_upstr_count,barriers_ch_cm_co_pk_sk_dnstr,barriers_st_dnstr,barriers_wct_dnstr,ch_spawning_km,ch_rearing_km,ch_spawning_belowupstrbarriers_km,ch_rearing_belowupstrbarriers_km,cm_spawning_km,cm_spawning_belowupstrbarriers_km,co_spawning_km,co_rearing_km,co_rearing_ha,co_spawning_belowupstrbarriers_km,co_rearing_belowupstrbarriers_km,co_rearing_belowupstrbarriers_ha,pk_spawning_km,pk_spawning_belowupstrbarriers_km,sk_spawning_km,sk_rearing_km,sk_rearing_ha,sk_spawning_belowupstrbarriers_km,sk_rearing_belowupstrbarriers_km,sk_rearing_belowupstrbarriers_ha,st_spawning_km,st_rearing_km,st_spawning_belowupstrbarriers_km,st_rearing_belowupstrbarriers_km,wct_spawning_km,wct_rearing_km,wct_spawning_belowupstrbarriers_km,wct_rearing_belowupstrbarriers_km,all_spawning_km,all_spawning_belowupstrbarriers_km,all_rearing_km,all_rearing_belowupstrbarriers_km,all_spawningrearing_km,all_spawningrearing_belowupstrbarriers_km,set_id,total_hab_gain_set,num_barriers_set,avg_gain_per_barrier,dnstr_set_ids,rank_avg_gain_per_barrier,rank_avg_gain_tiered,rank_total_upstr_hab,rank_combined,tier_combined,include_in_hac,label_in_hac
203642,Stumbles Creek @ Private,Stumbles Creek,Private,Stream crossing - CBS,,,Assessed structure that remains data deficient,Barrier assessment,,,,,Low,Moderate,,,,,,,,In-depth habitat investigation (data deficient structures only),,,,Scores as potential barrier. Habitat quality upstream unknown but appears low from crossing. More study required to understand salmon use and habitat values.,"Approximately 30m upstream form culvert channel splits into two branches. North branch flows through wetland carrying 20% of flow, South Branch follows road ditch carrying 80% of flow. Confluence of branches at UTM - 10.651476. 5560172. Spawning habitat - no spawning due to lack of suitable substrate. Overwintering habitat - downstream of culvert are steady enough flows for overwintering but upstream are reduced flows, and possibly are suitable only at higher flows; unkown flow regime above culvert. Suspected, but uncertain of aquifer flows. Channel is mis-mapped by TRIM - needs to be verified. Rearing habitat -  stream provides good cover, but upstream N channel flows through wetlands (not preferable habitat for RB). South branch flows along the ditch for at least 50 meters - but unknown source - needs verification. Unknown fish habitat upstream of wetland - stream requires assessment  to determine suitability for RB. Access to property not granted.",http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=205315,203642,,PSCIS,"ROAD, DEMOGRAPHIC",ASSESSED,CBS,ROUND,POTENTIAL,unknown,Stumbles Creek,"Approximately 30m upstream form culvert channel splits into two branches. North branch flows through wetland carrying 20% of flow, South Branch follows road ditch carrying 80% of flow. Confluence of branches at UTM - 10.651476. 5560172. Spawning habitat - no spawning due to lack of suitable substrate. Overwintering habitat - downstream of culvert are steady enough flows for overwintering but upstream are reduced flows, and possibly are suitable only at higher flows; unkown flow regime above culvert. Suspected, but uncertain of aquifer flows. Channel is mis-mapped by TRIM - needs to be verified. Rearing habitat -  stream provides good cover, but upstream N channel flows through wetlands (not preferable habitat for RB). South branch flows along the ditch for at least 50 meters - but unknown source - needs verification. Unknown fish habitat upstream of wetland - stream requires assessment  to determine suitability for RB. Access to property not granted.",2024-09-27,private driveway,,,,,,,10,651504,5560171,356276550,5332,100.190442.244975.285560,100.190442.244975.285560.275067,LNIC,Stumbles Creek,203641;203637;203639;197884;197882;197880,6,1011304112,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942910326,0,0.32,0,0,0,0,0,0,0.94,0.32,0.94,0.32,12764,0.97,3,0.323333333,"[ ""12762"", ""12763"" ]",15,41,10,24,C,yes,yes
203641,Stumbles Creek @ Private,Stumbles Creek,Private,Stream crossing - CBS,,,Assessed structure that remains data deficient,Barrier assessment,,,,,High,Moderate,,,,,,,,In-depth habitat investigation (data deficient structures only),2026-02-13,,,Scores as potential barrier. Limited spawning substrates but aquifer provides good flows for rearing and overwintering. More study required to understand salmon use and value,,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=205314,203641,24758913,PSCIS,"ROAD, DEMOGRAPHIC",ASSESSED,CBS,ROUND,POTENTIAL,unknown,Stumbles Creek,"Spawning habitat - 95% fines 5% gravels - not suitable for spawning. Overwintering habitat - ground fed stream form aquifer offers year round temperature stability with perennial flows - moderate to good overwintering. Rearing habitat - abundant cover composed of instream vegetation, overstream vegetation, and undercut banks.  Perennial flows, but stream banks heavily trampled by cows, pugging visible in stream and results in increased sedimentation and erosion.",2024-09-27,private driveway,,,,,,,10,651526,5560160,356276550,5307,100.190442.244975.285560,100.190442.244975.285560.275067,LNIC,Stumbles Creek,203637;203639;197884;197882;197880,5,1011304112;203642,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967910326,0,0.02,0,0,0,0,0,0,0.97,0.03,0.97,0.03,12764,0.97,3,0.323333333,"[ ""12762"", ""12763"" ]",15,41,10,24,C,yes,yes
1011304112,Stumbles Creek @ private (1011304112),Stumbles Creek,Private,Stream crossing - CBS,,,,,,,,,,,,,,,,,,,,,,,,,1011304112,11304112,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,CBS,,POTENTIAL,,,,,private driveway,,,,,,,10,651255,5560330,356276550,5655.897205,100.190442.244975.285560,100.190442.244975.285560.275067,LNIC,Stumbles Creek,203642;203641;203637;203639;197884;197882;197880,7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618910326,0,0.62,0,0,0,0,0,0,0.62,0.62,0.62,0.62,12764,0.97,3,0.323333333,"[ ""12762"", ""12763"" ]",15,41,10,24,C,yes,yes
203630,Bottletop Creek @ Hwy 5,Bottletop Creek,Highway 5,Stream crossing - CBS,,,Assessed structure that remains data deficient,Barrier assessment,,,,,Low,,,,,,,,,Non-actionable,,,,"Poor quality habitat, flows go subsurface through old quarry rockslide ~500 m upstream from highway. Further impacts from wildfire. Consider revisiting following habitat restoration or recovery.",,,203630,11300395,PSCIS,"ROAD, DEMOGRAPHIC",ASSESSED,CBS,ROUND,BARRIER,Highway 5,Bottletop Creek,"At UTM 10.643347.5513250 stream splits, 1/3 of flow flows North. D=20cm D95=25cm; culvert length taken from GPS'd Outlet and Inlet. Culvert slope taken with clinometer due to Highway 5 traffic. Overwintering habitat does not exist - no suitable pools, seasonal stream; dewatered downstream; severe dewatering occurs in entirety of reach 1 which may be usable for just a few weeks, indicated by cracked soil in channel bed. Rearing habitat value is low; possibly usable in reach 1 for just a few weeks. Reach 1 does not contain suitable instream cover, indicated by D=20cm and complate lack of deep pools and functional large woody debries. In Reach 2 Rearing habitat was good only in 50m section at start of reach (pools, small woody debris, and overhanging vegetation). Spawning habitat - none; seasonal flows in Reach 1, mixed gravel/cobble, compacted channel bed. In reach 2, gradient is too steep. Rises from 4% to 10% within first 100m.",2024-09-20,Hwy 5,,,,,,,10,643324,5513260,356325656,154,100.190442.244975.337574.653239,100.190442.244975.337574.653239,LNIC,Bottletop Creek,,0,196966,1,,,,0,0,0,0,0,0,0,0.49,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.488000237,0,0.08,0,0,0,0,0,0,0.49,0.08,0.49,0.08,18922,0.49,2,0.245,,16,18,14,14,B,yes,yes
196966,Bottletop Creek @ Juliet Dr,Bottletop Creek,Juliet Drive,Stream crossing - CBS,,,Assessed structure that remains data deficient,,,,,,Low,,,,,,,,,Non-actionable,,,,"Poor quality habitat, flows go subsurface through old quarry rockslide ~500 m upstream from highway. Further impacts from wildfire. Consider revisiting following habitat restoration or recovery.","Wildlife fence across upstream of culvert,trapping debris. First culvert upstream of Coq Hwy",,196966,11300830,PSCIS,"ROAD, DEMOGRAPHIC",ASSESSED,CBS,ROUND,BARRIER,Secondary rd off Coq,Bottletop Creek,"Wildlife fence across upstream of culvert,trapping debris. First culvert upstream of Coq Hwy",2017-09-14,Juliet Dr,,,,,,,10,643261,5513308,356325656,233,100.190442.244975.337574.653239,100.190442.244975.337574.653239,LNIC,Bottletop Creek,203630,1,,,,,,0,0,0,0,0,0,0,0.41,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0.409000237,0,0.41,0,0,0,0,0,0,0.41,0.41,0.41,0.41,18922,0.49,2,0.245,,16,18,14,14,B,yes,yes
1011306530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011306530,11306530,MODELLED CROSSINGS,TRAIL,,CBS,,POTENTIAL,,,,,Nicola Kamloops and Similkameen Rail Trail,,,,,,,10,652722,5543653,356298317,49.86725982,100.190442.244975.337574.193638,100.190442.244975.337574.193638,LNIC,Skuagam Creek,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0,0.21,0,0,0,0,0,0.21,0.21,0,0,0.21,0.21,17162,0.21,1,0.21,,17,19,18,16,B,yes,yes
1011301294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011301294,11301294,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,CBS,,POTENTIAL,,,,,,,,,,,,10,656865,5548390,356137299,123.9774455,100.190442.244975.337574.097560,100.190442.244975.337574.097560,LNIC,,,0,1011301293,1,2.04969E+13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0.09,0,0,0,0,0,0.23,0.09,0,0,0.23,0.09,3082,0.23,2,0.115,,18,20,17,15,B,yes,yes
1011301293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011301293,11301293,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,CBS,,POTENTIAL,,,,,,,,,,,,10,656940,5548347,356137299,210.9678847,100.190442.244975.337574.097560,100.190442.244975.337574.097560,LNIC,,1011301294,1,,,2.04969E+13,2.04969E+13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0.143,0,0,0,0,0,0.14,0.14,0,0,0.14,0.14,3082,0.23,2,0.115,,18,20,17,15,B,yes,yes
1011305885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011305885,11305885,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,CBS,,POTENTIAL,,,,,,,,,,,,10,637086,5520378,356254193,647.9189461,100.190442.244975.232973.504304.648440,100.190442.244975.232973.504304.648440,LNIC,,1011303026,1,,,,,,0,0,0,0,0,0,0,0.03,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.090001518,0,0.09,0,0,0,0,0,0,0.09,0.09,0.09,0.09,5282,0.16,2,0.08,,19,21,19,17,B,yes,yes
1011303026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011303026,11303026,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,CBS,,POTENTIAL,,,,,,,,,,,,10,637147,5520385,356254193,578.521409,100.190442.244975.232973.504304.648440,100.190442.244975.232973.504304.648440,LNIC,,,0,1011305885,1,,,,0,0,0,0,0,0,0,0.1,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.159001518,0,0.07,0,0,0,0,0,0,0.16,0.07,0.16,0.07,5282,0.16,2,0.08,,19,21,19,17,B,yes,yes
1011301292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011301292,11301292,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,CBS,,POTENTIAL,,,,,,,,,,,,10,656870,5548447,356265025,96.86657537,100.190442.244975.337574.096771,100.190442.244975.337574.096771,LNIC,,,0,,,2.17742E+13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0,0.07,0,0,0,0,0,0.07,0.07,0,0,0.07,0.07,2642,0.07,1,0.07,,20,22,22,19,B,no,no
1011300296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011300296,11300296,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,CBS,,POTENTIAL,,,,,Coldwater Rd S,,,,,,,10,650634,5527412,356331554,241.6921773,100.190442.244975.337574.431635,100.190442.244975.337574.431635,LNIC,,,0,1011304160,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13409681,0,0.07,0,0,0,0,0,0,0.13,0.06,0.13,0.06,5722,0.13,2,0.065,,21,23,20,18,B,no,no
1011304160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011304160,11304160,MODELLED CROSSINGS,TRAIL,,CBS,,POTENTIAL,,,,,Nicola Kamloops and Similkameen Rail Trail,,,,,,,10,650668,5527354,356331554,309.1581162,100.190442.244975.337574.431635,100.190442.244975.337574.431635,LNIC,,1011300296,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06709681,0,0.07,0,0,0,0,0,0,0.07,0.07,0.07,0.07,5722,0.13,2,0.065,,21,23,20,18,B,no,no
1011302097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011302097,11302097,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,CBS,,POTENTIAL,,,,,,,,,,,,10,658311,5550531,356236771,412.6217861,100.190442.244975.337574.058506,100.190442.244975.337574.058506,LNIC,,,0,,,2.14916E+13,2.14916E+13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0,0.044,0,0,0,0,0,0.04,0.04,0,0,0.04,0.04,4402,0.04,1,0.04,,22,24,23,21,C,no,no
196968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196968,11305091,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,CBS,ROUND,BARRIER,Maka Murray FSR,Murray Creek,Spawning gravel and gravel supply to Murray Lake outlet spawners.  ATV trail croosing approx. 50 m upstream,2017-09-14,,,,,,,,10,643294,5519072,356346608,86,100.190442.244975.232973.504304.479898.320483.462454,100.190442.244975.232973.504304.479898.320483.462454,LNIC,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0.04,0,0,0,0,0,0,0.04,0.04,0.04,0.04,8802,0.04,1,0.04,,22,25,24,23,C,no,no
1011300154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011300154,11300154,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,CBS,,POTENTIAL,,,,,Merritt-Spences Bridge Hwy 8,,,,,,,10,641537,5557057,356045543,45.151255,100.190442.244975.231821.036612,100.190442.244975.231821.036612,LNIC,,1011300035,1,1011305046,1,1.95793E+13,,,0,0,0,0,0,0,0.084,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.05,0,0,0.08,0.05,6602,0.07,2,0.035,,23,26,21,22,C,no,no
1011300035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011300035,11300035,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,CBS,,POTENTIAL,,,,,Petit Creek Rd,,,,,,,10,641527,5557030,356045543,16.38055453,100.190442.244975.231821.036612,100.190442.244975.231821.036612,LNIC,,,0,1011300154;1011305046,2,,,,0,0,0,0,0,0,0.099,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.02,0,0,0.1,0.02,6602,0.07,2,0.035,,23,26,21,22,C,no,no
1011305046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011305046,11305046,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,CBS,,POTENTIAL,,,,,,,,,,,,10,641563,5557103,356045543,98.56799468,100.190442.244975.231821.036612,100.190442.244975.231821.036612,LNIC,,1011300154;1011300035,2,,,1.95793E+13,1.95793E+13,,0,0,0,0,0,0,0.03,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0,0.03,0.03,6603,0.03,1,0.03,"[ ""6602"" ]",24,38,25,29,C,no,no
1011300145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011300145,11300145,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,CBS,,POTENTIAL,,,,,Neale Rd S,,,,,,,10,652670,5555234,356296952,290.1431174,100.190442.244975.314624,100.190442.244975.314624,LNIC,Lindley Creek,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015664176,0,0.02,0,0,0,0,0,0,0.02,0.02,0.02,0.02,442,0.02,1,0.02,,25,27,26,25,C,no,no
1011304287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011304287,11304287,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,CBS,,POTENTIAL,,,,,private driveway,,,,,,,10,651564,5560208,356185996,64.20171445,100.190442.244975.285560.275067,100.190442.244975.285560.275067,LNIC,,203637;203639;197884;197882;197880,5,,,,,,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,16282,0.01,1,0.01,"[ ""12762"", ""12763"" ]",26,42,30,30,C,no,no
1011300034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011300034,11300034,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,CBS,,POTENTIAL,,,,,Petit Creek Rd,,,,,,,10,641534,5557020,356239765,46.35742739,100.190442.244975.231821,100.190442.244975.231821.036612,LNIC,,,0,,,,,,0,0,0,0,0,0,0.006,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.01,13202,0.01,1,0.01,,26,28,29,27,C,no,no
1011300606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011300606,11300606,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,CBS,,POTENTIAL,,,,,Merritt-Spences Bridge Hwy 8,,,,,,,10,640311,5558038,356102439,67.36497033,100.190442.244975.224283,100.190442.244975.224283,LNIC,,,0,,,2.01483E+13,2.01483E+13,,0,0,0,0,0,0,0.006,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.01,2202,0.01,1,0.01,,26,29,27,26,C,no,no
1011302203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011302203,11302203,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,CBS,,POTENTIAL,,,,,,,,,,,,10,663483,5556394,356361516,216.7853498,100.190442.244975.427132,100.190442.244975.427132,LNIC,,,0,1011301346,1,,,,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,4842,0.01,2,0.005,,27,30,28,28,C,no,no
1011301346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011301346,11301346,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,CBS,,POTENTIAL,,,,,,,,,,,,10,664080,5557825,356361516,2455.326422,100.190442.244975.427132,100.190442.244975.427132.297078,LNIC,,1011302203,1,,,,,,0,0,0,0,0,0,0.007,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0.01,4842,0.01,2,0.005,,27,30,28,28,C,no,no
